Record Length,Analog:7000
Sample Interval,CH:0.0000099999997
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:+2.000000E-02 CH2:+2.000000E-02,,,
Vertical Offset,CH1:+0.000000E+00 CH2:+0.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,5000.0000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ4R4722,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2
Second,Volt,Volt
+2.264000E-02,+1.120000E-02,+1.600000E-02
+2.265000E-02,+1.120000E-02,+1.440000E-02
+2.266000E-02,+1.200000E-02,+1.520000E-02
+2.267000E-02,+1.280000E-02,+1.520000E-02
+2.268000E-02,+1.280000E-02,+1.520000E-02
+2.269000E-02,+1.200000E-02,+1.520000E-02
+2.270000E-02,+1.200000E-02,+1.360000E-02
+2.271000E-02,+1.120000E-02,+1.520000E-02
+2.272000E-02,+1.280000E-02,+1.440000E-02
+2.273000E-02,+1.120000E-02,+1.520000E-02
+2.274000E-02,+1.200000E-02,+1.520000E-02
+2.275000E-02,+1.120000E-02,+1.520000E-02
+2.276000E-02,+1.120000E-02,+1.520000E-02
+2.277000E-02,+1.120000E-02,+1.600000E-02
+2.278000E-02,+1.120000E-02,+1.440000E-02
+2.279000E-02,+1.200000E-02,+1.440000E-02
+2.280000E-02,+1.200000E-02,+1.600000E-02
+2.281000E-02,+1.120000E-02,+1.520000E-02
+2.282000E-02,+1.120000E-02,+1.520000E-02
+2.283000E-02,+1.200000E-02,+1.520000E-02
+2.284000E-02,+1.120000E-02,+1.520000E-02
+2.285000E-02,+1.120000E-02,+1.520000E-02
+2.286000E-02,+1.120000E-02,+1.520000E-02
+2.287000E-02,+1.120000E-02,+1.440000E-02
+2.288000E-02,+1.200000E-02,+1.600000E-02
+2.289000E-02,+1.200000E-02,+1.440000E-02
+2.290000E-02,+1.200000E-02,+1.520000E-02
+2.291000E-02,+1.280000E-02,+1.600000E-02
+2.292000E-02,+1.120000E-02,+1.360000E-02
+2.293000E-02,+1.200000E-02,+1.520000E-02
+2.294000E-02,+1.120000E-02,+1.520000E-02
+2.295000E-02,+1.200000E-02,+1.440000E-02
+2.296000E-02,+1.120000E-02,+1.520000E-02
+2.297000E-02,+1.200000E-02,+1.520000E-02
+2.298000E-02,+1.120000E-02,+1.520000E-02
+2.299000E-02,+1.120000E-02,+1.600000E-02
+2.300000E-02,+1.280000E-02,+1.600000E-02
+2.301000E-02,+1.200000E-02,+1.520000E-02
+2.302000E-02,+1.120000E-02,+1.520000E-02
+2.303000E-02,+1.200000E-02,+1.520000E-02
+2.304000E-02,+1.200000E-02,+1.440000E-02
+2.305000E-02,+1.200000E-02,+1.440000E-02
+2.306000E-02,+1.280000E-02,+1.600000E-02
+2.307000E-02,+1.120000E-02,+1.520000E-02
+2.308000E-02,+1.120000E-02,+1.520000E-02
+2.309000E-02,+1.120000E-02,+1.520000E-02
+2.310000E-02,+1.200000E-02,+1.360000E-02
+2.311000E-02,+1.200000E-02,+1.440000E-02
+2.312000E-02,+1.200000E-02,+1.520000E-02
+2.313000E-02,+1.200000E-02,+1.520000E-02
+2.314000E-02,+1.120000E-02,+1.600000E-02
+2.315000E-02,+1.120000E-02,+1.520000E-02
+2.316000E-02,+1.120000E-02,+1.440000E-02
+2.317000E-02,+1.120000E-02,+1.520000E-02
+2.318000E-02,+1.200000E-02,+1.520000E-02
+2.319000E-02,+1.200000E-02,+1.520000E-02
+2.320000E-02,+1.200000E-02,+1.440000E-02
+2.321000E-02,+1.200000E-02,+1.520000E-02
+2.322000E-02,+1.200000E-02,+1.360000E-02
+2.323000E-02,+1.120000E-02,+1.600000E-02
+2.324000E-02,+1.200000E-02,+1.360000E-02
+2.325000E-02,+1.200000E-02,+1.440000E-02
+2.326000E-02,+1.200000E-02,+1.440000E-02
+2.327000E-02,+1.200000E-02,+1.440000E-02
+2.328000E-02,+1.120000E-02,+1.440000E-02
+2.329000E-02,+1.120000E-02,+1.520000E-02
+2.330000E-02,+1.120000E-02,+1.600000E-02
+2.331000E-02,+1.280000E-02,+1.440000E-02
+2.332000E-02,+1.200000E-02,+1.520000E-02
+2.333000E-02,+1.200000E-02,+1.520000E-02
+2.334000E-02,+1.200000E-02,+1.520000E-02
+2.335000E-02,+1.280000E-02,+1.440000E-02
+2.336000E-02,+1.200000E-02,+1.520000E-02
+2.337000E-02,+1.120000E-02,+1.600000E-02
+2.338000E-02,+1.120000E-02,+1.440000E-02
+2.339000E-02,+1.200000E-02,+1.440000E-02
+2.340000E-02,+1.120000E-02,+1.520000E-02
+2.341000E-02,+1.280000E-02,+1.440000E-02
+2.342000E-02,+1.200000E-02,+1.440000E-02
+2.343000E-02,+1.200000E-02,+1.520000E-02
+2.344000E-02,+1.120000E-02,+1.520000E-02
+2.345000E-02,+1.200000E-02,+1.520000E-02
+2.346000E-02,+1.120000E-02,+1.600000E-02
+2.347000E-02,+1.120000E-02,+1.520000E-02
+2.348000E-02,+1.280000E-02,+1.680000E-02
+2.349000E-02,+1.120000E-02,+1.440000E-02
+2.350000E-02,+1.120000E-02,+1.440000E-02
+2.351000E-02,+1.200000E-02,+1.520000E-02
+2.352000E-02,+1.200000E-02,+1.440000E-02
+2.353000E-02,+1.120000E-02,+1.440000E-02
+2.354000E-02,+1.200000E-02,+1.520000E-02
+2.355000E-02,+1.120000E-02,+1.600000E-02
+2.356000E-02,+1.120000E-02,+1.520000E-02
+2.357000E-02,+1.120000E-02,+1.600000E-02
+2.358000E-02,+1.280000E-02,+1.520000E-02
+2.359000E-02,+1.200000E-02,+1.520000E-02
+2.360000E-02,+1.120000E-02,+1.520000E-02
+2.361000E-02,+1.200000E-02,+1.440000E-02
+2.362000E-02,+1.120000E-02,+1.520000E-02
+2.363000E-02,+1.200000E-02,+1.600000E-02
+2.364000E-02,+1.360000E-02,+1.440000E-02
+2.365000E-02,+1.120000E-02,+1.600000E-02
+2.366000E-02,+1.120000E-02,+1.440000E-02
+2.367000E-02,+1.120000E-02,+1.440000E-02
+2.368000E-02,+1.200000E-02,+1.600000E-02
+2.369000E-02,+1.200000E-02,+1.520000E-02
+2.370000E-02,+1.200000E-02,+1.600000E-02
+2.371000E-02,+1.200000E-02,+1.520000E-02
+2.372000E-02,+1.120000E-02,+1.520000E-02
+2.373000E-02,+1.120000E-02,+1.520000E-02
+2.374000E-02,+1.120000E-02,+1.520000E-02
+2.375000E-02,+1.120000E-02,+1.520000E-02
+2.376000E-02,+1.200000E-02,+1.440000E-02
+2.377000E-02,+1.120000E-02,+1.600000E-02
+2.378000E-02,+1.200000E-02,+1.520000E-02
+2.379000E-02,+1.120000E-02,+1.440000E-02
+2.380000E-02,+1.200000E-02,+1.600000E-02
+2.381000E-02,+1.280000E-02,+1.600000E-02
+2.382000E-02,+1.120000E-02,+1.520000E-02
+2.383000E-02,+1.120000E-02,+1.520000E-02
+2.384000E-02,+1.200000E-02,+1.440000E-02
+2.385000E-02,+1.200000E-02,+1.600000E-02
+2.386000E-02,+1.200000E-02,+1.520000E-02
+2.387000E-02,+1.200000E-02,+1.520000E-02
+2.388000E-02,+1.280000E-02,+1.520000E-02
+2.389000E-02,+1.120000E-02,+1.520000E-02
+2.390000E-02,+1.120000E-02,+1.520000E-02
+2.391000E-02,+1.200000E-02,+1.440000E-02
+2.392000E-02,+1.200000E-02,+1.440000E-02
+2.393000E-02,+1.200000E-02,+1.600000E-02
+2.394000E-02,+1.200000E-02,+1.520000E-02
+2.395000E-02,+1.200000E-02,+1.520000E-02
+2.396000E-02,+1.120000E-02,+1.520000E-02
+2.397000E-02,+1.200000E-02,+1.600000E-02
+2.398000E-02,+1.200000E-02,+1.600000E-02
+2.399000E-02,+1.200000E-02,+1.520000E-02
+2.400000E-02,+1.120000E-02,+1.600000E-02
+2.401000E-02,+1.120000E-02,+1.520000E-02
+2.402000E-02,+1.200000E-02,+1.520000E-02
+2.403000E-02,+1.200000E-02,+1.440000E-02
+2.404000E-02,+1.120000E-02,+1.520000E-02
+2.405000E-02,+1.200000E-02,+1.520000E-02
+2.406000E-02,+1.200000E-02,+1.520000E-02
+2.407000E-02,+1.200000E-02,+1.440000E-02
+2.408000E-02,+1.200000E-02,+1.440000E-02
+2.409000E-02,+1.280000E-02,+1.440000E-02
+2.410000E-02,+1.120000E-02,+1.520000E-02
+2.411000E-02,+1.200000E-02,+1.440000E-02
+2.412000E-02,+1.200000E-02,+1.520000E-02
+2.413000E-02,+1.200000E-02,+1.440000E-02
+2.414000E-02,+1.200000E-02,+1.440000E-02
+2.415000E-02,+1.200000E-02,+1.600000E-02
+2.416000E-02,+1.120000E-02,+1.440000E-02
+2.417000E-02,+1.120000E-02,+1.520000E-02
+2.418000E-02,+1.280000E-02,+1.600000E-02
+2.419000E-02,+1.120000E-02,+1.520000E-02
+2.420000E-02,+1.200000E-02,+1.680000E-02
+2.421000E-02,+1.200000E-02,+1.520000E-02
+2.422000E-02,+1.200000E-02,+1.520000E-02
+2.423000E-02,+1.120000E-02,+1.600000E-02
+2.424000E-02,+1.200000E-02,+1.440000E-02
+2.425000E-02,+1.120000E-02,+1.520000E-02
+2.426000E-02,+1.200000E-02,+1.600000E-02
+2.427000E-02,+1.120000E-02,+1.440000E-02
+2.428000E-02,+1.280000E-02,+1.440000E-02
+2.429000E-02,+1.200000E-02,+1.600000E-02
+2.430000E-02,+1.200000E-02,+1.520000E-02
+2.431000E-02,+1.200000E-02,+1.440000E-02
+2.432000E-02,+1.200000E-02,+1.440000E-02
+2.433000E-02,+1.120000E-02,+1.520000E-02
+2.434000E-02,+1.280000E-02,+1.520000E-02
+2.435000E-02,+1.280000E-02,+1.520000E-02
+2.436000E-02,+1.200000E-02,+1.520000E-02
+2.437000E-02,+1.200000E-02,+1.520000E-02
+2.438000E-02,+1.200000E-02,+1.520000E-02
+2.439000E-02,+1.120000E-02,+1.440000E-02
+2.440000E-02,+1.200000E-02,+1.440000E-02
+2.441000E-02,+1.120000E-02,+1.600000E-02
+2.442000E-02,+1.120000E-02,+1.520000E-02
+2.443000E-02,+1.200000E-02,+1.520000E-02
+2.444000E-02,+1.120000E-02,+1.680000E-02
+2.445000E-02,+1.120000E-02,+1.520000E-02
+2.446000E-02,+1.200000E-02,+1.600000E-02
+2.447000E-02,+1.280000E-02,+1.520000E-02
+2.448000E-02,+1.120000E-02,+1.440000E-02
+2.449000E-02,+1.200000E-02,+1.440000E-02
+2.450000E-02,+1.120000E-02,+1.440000E-02
+2.451000E-02,+1.200000E-02,+1.360000E-02
+2.452000E-02,+1.200000E-02,+1.520000E-02
+2.453000E-02,+1.120000E-02,+1.360000E-02
+2.454000E-02,+1.120000E-02,+1.520000E-02
+2.455000E-02,+1.120000E-02,+1.440000E-02
+2.456000E-02,+1.120000E-02,+1.520000E-02
+2.457000E-02,+1.120000E-02,+1.440000E-02
+2.458000E-02,+1.120000E-02,+1.440000E-02
+2.459000E-02,+1.120000E-02,+1.440000E-02
+2.460000E-02,+1.120000E-02,+1.520000E-02
+2.461000E-02,+1.040000E-02,+1.440000E-02
+2.462000E-02,+1.200000E-02,+1.600000E-02
+2.463000E-02,+1.120000E-02,+1.600000E-02
+2.464000E-02,+1.120000E-02,+1.440000E-02
+2.465000E-02,+1.120000E-02,+1.520000E-02
+2.466000E-02,+1.120000E-02,+1.520000E-02
+2.467000E-02,+1.200000E-02,+1.440000E-02
+2.468000E-02,+1.120000E-02,+1.520000E-02
+2.469000E-02,+1.200000E-02,+1.440000E-02
+2.470000E-02,+1.200000E-02,+1.520000E-02
+2.471000E-02,+1.120000E-02,+1.680000E-02
+2.472000E-02,+1.200000E-02,+1.440000E-02
+2.473000E-02,+1.200000E-02,+1.680000E-02
+2.474000E-02,+1.200000E-02,+1.520000E-02
+2.475000E-02,+1.200000E-02,+1.520000E-02
+2.476000E-02,+1.120000E-02,+1.520000E-02
+2.477000E-02,+1.200000E-02,+1.520000E-02
+2.478000E-02,+1.280000E-02,+1.520000E-02
+2.479000E-02,+1.120000E-02,+1.520000E-02
+2.480000E-02,+1.120000E-02,+1.520000E-02
+2.481000E-02,+1.120000E-02,+1.520000E-02
+2.482000E-02,+1.120000E-02,+1.520000E-02
+2.483000E-02,+1.120000E-02,+1.440000E-02
+2.484000E-02,+1.200000E-02,+1.520000E-02
+2.485000E-02,+1.200000E-02,+1.520000E-02
+2.486000E-02,+1.200000E-02,+1.520000E-02
+2.487000E-02,+1.200000E-02,+1.520000E-02
+2.488000E-02,+1.200000E-02,+1.600000E-02
+2.489000E-02,+1.200000E-02,+1.520000E-02
+2.490000E-02,+1.200000E-02,+1.600000E-02
+2.491000E-02,+1.280000E-02,+1.520000E-02
+2.492000E-02,+1.120000E-02,+1.600000E-02
+2.493000E-02,+1.200000E-02,+1.520000E-02
+2.494000E-02,+1.200000E-02,+1.520000E-02
+2.495000E-02,+1.120000E-02,+1.520000E-02
+2.496000E-02,+1.120000E-02,+1.440000E-02
+2.497000E-02,+1.200000E-02,+1.520000E-02
+2.498000E-02,+1.200000E-02,+1.520000E-02
+2.499000E-02,+1.120000E-02,+1.440000E-02
+2.500000E-02,+1.200000E-02,+1.440000E-02
+2.501000E-02,+1.120000E-02,+1.520000E-02
+2.502000E-02,+1.200000E-02,+1.520000E-02
+2.503000E-02,+1.120000E-02,+1.440000E-02
+2.504000E-02,+1.200000E-02,+1.440000E-02
+2.505000E-02,+1.280000E-02,+1.440000E-02
+2.506000E-02,+1.200000E-02,+1.600000E-02
+2.507000E-02,+1.200000E-02,+1.600000E-02
+2.508000E-02,+1.200000E-02,+1.600000E-02
+2.509000E-02,+1.200000E-02,+1.440000E-02
+2.510000E-02,+1.120000E-02,+1.600000E-02
+2.511000E-02,+1.200000E-02,+1.680000E-02
+2.512000E-02,+1.200000E-02,+1.360000E-02
+2.513000E-02,+1.120000E-02,+1.520000E-02
+2.514000E-02,+1.120000E-02,+1.520000E-02
+2.515000E-02,+1.120000E-02,+1.520000E-02
+2.516000E-02,+1.200000E-02,+1.520000E-02
+2.517000E-02,+1.120000E-02,+1.600000E-02
+2.518000E-02,+1.120000E-02,+1.520000E-02
+2.519000E-02,+1.120000E-02,+1.520000E-02
+2.520000E-02,+1.200000E-02,+1.680000E-02
+2.521000E-02,+1.200000E-02,+1.600000E-02
+2.522000E-02,+1.200000E-02,+1.520000E-02
+2.523000E-02,+1.280000E-02,+1.600000E-02
+2.524000E-02,+1.120000E-02,+1.600000E-02
+2.525000E-02,+1.120000E-02,+1.520000E-02
+2.526000E-02,+1.120000E-02,+1.520000E-02
+2.527000E-02,+1.200000E-02,+1.520000E-02
+2.528000E-02,+1.200000E-02,+1.600000E-02
+2.529000E-02,+1.200000E-02,+1.440000E-02
+2.530000E-02,+1.120000E-02,+1.600000E-02
+2.531000E-02,+1.120000E-02,+1.600000E-02
+2.532000E-02,+1.120000E-02,+1.600000E-02
+2.533000E-02,+1.120000E-02,+1.600000E-02
+2.534000E-02,+1.200000E-02,+1.520000E-02
+2.535000E-02,+1.120000E-02,+1.520000E-02
+2.536000E-02,+1.200000E-02,+1.680000E-02
+2.537000E-02,+1.200000E-02,+1.600000E-02
+2.538000E-02,+1.200000E-02,+1.600000E-02
+2.539000E-02,+1.200000E-02,+1.600000E-02
+2.540000E-02,+1.200000E-02,+1.600000E-02
+2.541000E-02,+1.280000E-02,+1.520000E-02
+2.542000E-02,+1.200000E-02,+1.600000E-02
+2.543000E-02,+1.120000E-02,+1.520000E-02
+2.544000E-02,+1.200000E-02,+1.520000E-02
+2.545000E-02,+1.200000E-02,+1.760000E-02
+2.546000E-02,+1.200000E-02,+1.520000E-02
+2.547000E-02,+1.200000E-02,+1.520000E-02
+2.548000E-02,+1.200000E-02,+1.520000E-02
+2.549000E-02,+1.200000E-02,+1.440000E-02
+2.550000E-02,+1.120000E-02,+1.600000E-02
+2.551000E-02,+1.120000E-02,+1.600000E-02
+2.552000E-02,+1.200000E-02,+1.600000E-02
+2.553000E-02,+1.200000E-02,+1.520000E-02
+2.554000E-02,+1.120000E-02,+1.520000E-02
+2.555000E-02,+1.200000E-02,+1.520000E-02
+2.556000E-02,+1.200000E-02,+1.520000E-02
+2.557000E-02,+1.120000E-02,+1.600000E-02
+2.558000E-02,+1.120000E-02,+1.520000E-02
+2.559000E-02,+1.200000E-02,+1.520000E-02
+2.560000E-02,+1.120000E-02,+1.520000E-02
+2.561000E-02,+1.120000E-02,+1.520000E-02
+2.562000E-02,+1.120000E-02,+1.600000E-02
+2.563000E-02,+1.200000E-02,+1.680000E-02
+2.564000E-02,+1.200000E-02,+1.520000E-02
+2.565000E-02,+1.120000E-02,+1.600000E-02
+2.566000E-02,+1.120000E-02,+1.520000E-02
+2.567000E-02,+1.120000E-02,+1.520000E-02
+2.568000E-02,+1.120000E-02,+1.520000E-02
+2.569000E-02,+1.200000E-02,+1.520000E-02
+2.570000E-02,+1.200000E-02,+1.520000E-02
+2.571000E-02,+1.200000E-02,+1.600000E-02
+2.572000E-02,+1.200000E-02,+1.520000E-02
+2.573000E-02,+1.280000E-02,+1.520000E-02
+2.574000E-02,+1.200000E-02,+1.440000E-02
+2.575000E-02,+1.200000E-02,+1.520000E-02
+2.576000E-02,+1.120000E-02,+1.440000E-02
+2.577000E-02,+1.280000E-02,+1.440000E-02
+2.578000E-02,+1.280000E-02,+1.600000E-02
+2.579000E-02,+1.120000E-02,+1.600000E-02
+2.580000E-02,+1.120000E-02,+1.520000E-02
+2.581000E-02,+1.200000E-02,+1.600000E-02
+2.582000E-02,+1.120000E-02,+1.440000E-02
+2.583000E-02,+1.120000E-02,+1.520000E-02
+2.584000E-02,+1.120000E-02,+1.520000E-02
+2.585000E-02,+1.200000E-02,+1.520000E-02
+2.586000E-02,+1.120000E-02,+1.520000E-02
+2.587000E-02,+1.120000E-02,+1.520000E-02
+2.588000E-02,+1.120000E-02,+1.520000E-02
+2.589000E-02,+1.200000E-02,+1.360000E-02
+2.590000E-02,+1.120000E-02,+1.520000E-02
+2.591000E-02,+1.200000E-02,+1.600000E-02
+2.592000E-02,+1.120000E-02,+1.520000E-02
+2.593000E-02,+1.120000E-02,+1.600000E-02
+2.594000E-02,+1.120000E-02,+1.600000E-02
+2.595000E-02,+1.120000E-02,+1.520000E-02
+2.596000E-02,+1.200000E-02,+1.520000E-02
+2.597000E-02,+1.200000E-02,+1.520000E-02
+2.598000E-02,+1.200000E-02,+1.600000E-02
+2.599000E-02,+1.120000E-02,+1.520000E-02
+2.600000E-02,+1.200000E-02,+1.360000E-02
+2.601000E-02,+1.120000E-02,+1.520000E-02
+2.602000E-02,+1.200000E-02,+1.600000E-02
+2.603000E-02,+1.120000E-02,+1.600000E-02
+2.604000E-02,+1.120000E-02,+1.520000E-02
+2.605000E-02,+1.200000E-02,+1.440000E-02
+2.606000E-02,+1.200000E-02,+1.600000E-02
+2.607000E-02,+1.280000E-02,+1.520000E-02
+2.608000E-02,+1.200000E-02,+1.600000E-02
+2.609000E-02,+1.120000E-02,+1.520000E-02
+2.610000E-02,+1.200000E-02,+1.440000E-02
+2.611000E-02,+1.200000E-02,+1.440000E-02
+2.612000E-02,+1.120000E-02,+1.600000E-02
+2.613000E-02,+1.200000E-02,+1.600000E-02
+2.614000E-02,+1.120000E-02,+1.600000E-02
+2.615000E-02,+1.120000E-02,+1.440000E-02
+2.616000E-02,+1.200000E-02,+1.520000E-02
+2.617000E-02,+1.200000E-02,+1.520000E-02
+2.618000E-02,+1.200000E-02,+1.520000E-02
+2.619000E-02,+1.120000E-02,+1.520000E-02
+2.620000E-02,+1.120000E-02,+1.440000E-02
+2.621000E-02,+1.120000E-02,+1.440000E-02
+2.622000E-02,+1.120000E-02,+1.520000E-02
+2.623000E-02,+1.120000E-02,+1.600000E-02
+2.624000E-02,+1.200000E-02,+1.520000E-02
+2.625000E-02,+1.120000E-02,+1.600000E-02
+2.626000E-02,+1.200000E-02,+1.600000E-02
+2.627000E-02,+1.120000E-02,+1.440000E-02
+2.628000E-02,+1.200000E-02,+1.520000E-02
+2.629000E-02,+1.120000E-02,+1.600000E-02
+2.630000E-02,+1.120000E-02,+1.520000E-02
+2.631000E-02,+1.200000E-02,+1.600000E-02
+2.632000E-02,+1.200000E-02,+1.440000E-02
+2.633000E-02,+1.120000E-02,+1.600000E-02
+2.634000E-02,+1.120000E-02,+1.520000E-02
+2.635000E-02,+1.200000E-02,+1.600000E-02
+2.636000E-02,+1.200000E-02,+1.520000E-02
+2.637000E-02,+1.120000E-02,+1.520000E-02
+2.638000E-02,+1.200000E-02,+1.520000E-02
+2.639000E-02,+1.120000E-02,+1.600000E-02
+2.640000E-02,+1.200000E-02,+1.520000E-02
+2.641000E-02,+1.120000E-02,+1.440000E-02
+2.642000E-02,+1.200000E-02,+1.440000E-02
+2.643000E-02,+1.200000E-02,+1.440000E-02
+2.644000E-02,+1.120000E-02,+1.360000E-02
+2.645000E-02,+1.120000E-02,+1.520000E-02
+2.646000E-02,+1.120000E-02,+1.520000E-02
+2.647000E-02,+1.200000E-02,+1.520000E-02
+2.648000E-02,+1.200000E-02,+1.600000E-02
+2.649000E-02,+1.120000E-02,+1.440000E-02
+2.650000E-02,+1.120000E-02,+1.520000E-02
+2.651000E-02,+1.040000E-02,+1.600000E-02
+2.652000E-02,+1.200000E-02,+1.680000E-02
+2.653000E-02,+1.120000E-02,+1.520000E-02
+2.654000E-02,+1.120000E-02,+1.520000E-02
+2.655000E-02,+1.280000E-02,+1.440000E-02
+2.656000E-02,+1.200000E-02,+1.520000E-02
+2.657000E-02,+1.200000E-02,+1.520000E-02
+2.658000E-02,+1.200000E-02,+1.440000E-02
+2.659000E-02,+1.200000E-02,+1.600000E-02
+2.660000E-02,+1.200000E-02,+1.520000E-02
+2.661000E-02,+1.120000E-02,+1.600000E-02
+2.662000E-02,+1.200000E-02,+1.520000E-02
+2.663000E-02,+1.120000E-02,+1.520000E-02
+2.664000E-02,+1.200000E-02,+1.520000E-02
+2.665000E-02,+1.120000E-02,+1.600000E-02
+2.666000E-02,+1.280000E-02,+1.520000E-02
+2.667000E-02,+1.200000E-02,+1.520000E-02
+2.668000E-02,+1.120000E-02,+1.520000E-02
+2.669000E-02,+1.200000E-02,+1.600000E-02
+2.670000E-02,+1.200000E-02,+1.600000E-02
+2.671000E-02,+1.200000E-02,+1.520000E-02
+2.672000E-02,+1.120000E-02,+1.520000E-02
+2.673000E-02,+1.120000E-02,+1.520000E-02
+2.674000E-02,+1.280000E-02,+1.520000E-02
+2.675000E-02,+1.120000E-02,+1.680000E-02
+2.676000E-02,+1.120000E-02,+1.440000E-02
+2.677000E-02,+1.120000E-02,+1.520000E-02
+2.678000E-02,+1.280000E-02,+1.440000E-02
+2.679000E-02,+1.200000E-02,+1.440000E-02
+2.680000E-02,+1.200000E-02,+1.520000E-02
+2.681000E-02,+1.120000E-02,+1.520000E-02
+2.682000E-02,+1.120000E-02,+1.520000E-02
+2.683000E-02,+1.200000E-02,+1.520000E-02
+2.684000E-02,+1.200000E-02,+1.520000E-02
+2.685000E-02,+1.200000E-02,+1.520000E-02
+2.686000E-02,+1.200000E-02,+1.520000E-02
+2.687000E-02,+1.120000E-02,+1.600000E-02
+2.688000E-02,+1.200000E-02,+1.600000E-02
+2.689000E-02,+1.120000E-02,+1.520000E-02
+2.690000E-02,+1.200000E-02,+1.600000E-02
+2.691000E-02,+1.200000E-02,+1.520000E-02
+2.692000E-02,+1.120000E-02,+1.520000E-02
+2.693000E-02,+1.120000E-02,+1.600000E-02
+2.694000E-02,+1.120000E-02,+1.520000E-02
+2.695000E-02,+1.200000E-02,+1.440000E-02
+2.696000E-02,+1.120000E-02,+1.680000E-02
+2.697000E-02,+1.200000E-02,+1.520000E-02
+2.698000E-02,+1.120000E-02,+1.600000E-02
+2.699000E-02,+1.200000E-02,+1.520000E-02
+2.700000E-02,+1.200000E-02,+1.440000E-02
+2.701000E-02,+1.120000E-02,+1.600000E-02
+2.702000E-02,+1.200000E-02,+1.520000E-02
+2.703000E-02,+1.200000E-02,+1.600000E-02
+2.704000E-02,+1.120000E-02,+1.600000E-02
+2.705000E-02,+1.120000E-02,+1.600000E-02
+2.706000E-02,+1.040000E-02,+1.440000E-02
+2.707000E-02,+1.200000E-02,+1.520000E-02
+2.708000E-02,+1.200000E-02,+1.440000E-02
+2.709000E-02,+1.200000E-02,+1.520000E-02
+2.710000E-02,+1.120000E-02,+1.520000E-02
+2.711000E-02,+1.200000E-02,+1.600000E-02
+2.712000E-02,+1.200000E-02,+1.520000E-02
+2.713000E-02,+1.200000E-02,+1.600000E-02
+2.714000E-02,+1.200000E-02,+1.600000E-02
+2.715000E-02,+1.200000E-02,+1.600000E-02
+2.716000E-02,+1.200000E-02,+1.600000E-02
+2.717000E-02,+1.040000E-02,+1.520000E-02
+2.718000E-02,+1.120000E-02,+1.520000E-02
+2.719000E-02,+1.200000E-02,+1.520000E-02
+2.720000E-02,+1.200000E-02,+1.600000E-02
+2.721000E-02,+1.200000E-02,+1.520000E-02
+2.722000E-02,+1.120000E-02,+1.520000E-02
+2.723000E-02,+1.120000E-02,+1.520000E-02
+2.724000E-02,+1.200000E-02,+1.520000E-02
+2.725000E-02,+1.200000E-02,+1.600000E-02
+2.726000E-02,+1.280000E-02,+1.520000E-02
+2.727000E-02,+1.120000E-02,+1.520000E-02
+2.728000E-02,+1.200000E-02,+1.520000E-02
+2.729000E-02,+1.200000E-02,+1.440000E-02
+2.730000E-02,+1.200000E-02,+1.520000E-02
+2.731000E-02,+1.200000E-02,+1.520000E-02
+2.732000E-02,+1.120000E-02,+1.520000E-02
+2.733000E-02,+1.120000E-02,+1.520000E-02
+2.734000E-02,+1.120000E-02,+1.600000E-02
+2.735000E-02,+1.120000E-02,+1.440000E-02
+2.736000E-02,+1.200000E-02,+1.520000E-02
+2.737000E-02,+1.200000E-02,+1.600000E-02
+2.738000E-02,+1.120000E-02,+1.600000E-02
+2.739000E-02,+1.200000E-02,+1.520000E-02
+2.740000E-02,+1.200000E-02,+1.520000E-02
+2.741000E-02,+1.200000E-02,+1.600000E-02
+2.742000E-02,+1.200000E-02,+1.520000E-02
+2.743000E-02,+1.120000E-02,+1.600000E-02
+2.744000E-02,+1.120000E-02,+1.600000E-02
+2.745000E-02,+1.120000E-02,+1.520000E-02
+2.746000E-02,+1.200000E-02,+1.600000E-02
+2.747000E-02,+1.200000E-02,+1.600000E-02
+2.748000E-02,+1.120000E-02,+1.520000E-02
+2.749000E-02,+1.280000E-02,+1.440000E-02
+2.750000E-02,+1.200000E-02,+1.520000E-02
+2.751000E-02,+1.120000E-02,+1.520000E-02
+2.752000E-02,+1.200000E-02,+1.520000E-02
+2.753000E-02,+1.120000E-02,+1.520000E-02
+2.754000E-02,+1.120000E-02,+1.440000E-02
+2.755000E-02,+1.280000E-02,+1.520000E-02
+2.756000E-02,+1.120000E-02,+1.520000E-02
+2.757000E-02,+1.120000E-02,+1.520000E-02
+2.758000E-02,+1.200000E-02,+1.520000E-02
+2.759000E-02,+1.120000E-02,+1.520000E-02
+2.760000E-02,+1.120000E-02,+1.520000E-02
+2.761000E-02,+1.200000E-02,+1.440000E-02
+2.762000E-02,+1.120000E-02,+1.600000E-02
+2.763000E-02,+1.120000E-02,+1.440000E-02
+2.764000E-02,+1.120000E-02,+1.360000E-02
+2.765000E-02,+1.120000E-02,+1.440000E-02
+2.766000E-02,+1.200000E-02,+1.600000E-02
+2.767000E-02,+1.120000E-02,+1.520000E-02
+2.768000E-02,+1.120000E-02,+1.600000E-02
+2.769000E-02,+1.120000E-02,+1.520000E-02
+2.770000E-02,+1.200000E-02,+1.440000E-02
+2.771000E-02,+1.120000E-02,+1.520000E-02
+2.772000E-02,+1.200000E-02,+1.520000E-02
